image_url,title,price,reference_number,url
https://www.solanesjoier.com/1080-large_default/anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.jpg,Anillo de compromiso Media Alianza en Oro Blanco y Brillantes,"979,00 €",004780604,https://www.solanesjoier.com/anillos-compromiso/357-anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.html
https://www.solanesjoier.com/986-large_default/anillo-de-compromiso-solitario-oro-blanco-diamante-central-y-laterales.jpg,Anillo de compromiso Solitario Oro Blanco Diamante central y laterales,"2.967,00 €",000250991,https://www.solanesjoier.com/anillos-compromiso/89-anillo-de-compromiso-solitario-oro-blanco-diamante-central-y-laterales.html
https://www.solanesjoier.com/1076-large_default/anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.jpg,Anillo de compromiso Media Alianza en Oro Blanco y Brillantes,"989,00 €",000251075,https://www.solanesjoier.com/anillos-compromiso/356-anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.html
https://www.solanesjoier.com/981-large_default/anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.jpg,Anillo de compromiso Media Alianza en Oro Blanco y Brillantes,"645,00 €",000250569,https://www.solanesjoier.com/anillos-compromiso/80-anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.html
https://www.solanesjoier.com/3594-large_default/anillo-de-compromiso-en-oro-blanco-con-esmeralda-y-brillantes.jpg,Anillo de compromiso en Oro Blanco con Esmeralda y Brillantes,"2.440,00 €",005460180,https://www.solanesjoier.com/anillos-compromiso/989-anillo-de-compromiso-en-oro-blanco-con-esmeralda-y-brillantes.html
https://www.solanesjoier.com/3596-large_default/anillo-de-compromiso-en-oro-blanco-con-esmeralda-y-brillantes.jpg,Anillo de compromiso en Oro Blanco con Esmeralda y Brillantes,"820,00 €",005460214,https://www.solanesjoier.com/anillos-compromiso/990-anillo-de-compromiso-en-oro-blanco-con-esmeralda-y-brillantes.html
https://www.solanesjoier.com/3598-large_default/anillo-de-compromiso-en-oro-blanco-con-esmeraldas-y-brillantes.jpg,Anillo de compromiso en Oro Blanco con Esmeraldas y Brillantes,"860,00 €",005460185,https://www.solanesjoier.com/anillos-compromiso/991-anillo-de-compromiso-en-oro-blanco-con-esmeraldas-y-brillantes.html
https://www.solanesjoier.com/988-large_default/anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.jpg,Anillo de compromiso Media Alianza en Oro Blanco y Brillantes,"1.489,00 €",000251082,https://www.solanesjoier.com/anillos-compromiso/86-anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.html
https://www.solanesjoier.com/3592-large_default/anillo-de-compromiso-media-alianza-en-oro-blanco-con-esmeraldas-y-diamantes.jpg,Anillo de compromiso media alianza en Oro blanco con Esmeraldas y Diamantes,"1.390,00 €",005460182,https://www.solanesjoier.com/anillos-compromiso/988-anillo-de-compromiso-media-alianza-en-oro-blanco-con-esmeraldas-y-diamantes.html
https://www.solanesjoier.com/993-large_default/anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.jpg,Anillo de compromiso Media Alianza en Oro Blanco y Brillantes,"898,00 €",004780450,https://www.solanesjoier.com/anillos-compromiso/85-anillo-de-compromiso-media-alianza-en-oro-blanco-y-brillantes.html
https://www.solanesjoier.com/3590-large_default/anillo-de-compromiso-media-alianza-en-oro-blanco-con-brillantes-y-zafiros.jpg,Anillo de compromiso Media alianza en Oro Blanco con Brillantes  y Zafiros,"830,00 €",005460186,https://www.solanesjoier.com/anillos-compromiso/987-anillo-de-compromiso-media-alianza-en-oro-blanco-con-brillantes-y-zafiros.html
https://www.solanesjoier.com/3588-large_default/anillo-de-compromiso-en-oro-blanco-con-zafiro-azul.jpg,Anillo de compromiso en Oro Blanco con Zafiro Azul,"1.260,00 €",005460212,https://www.solanesjoier.com/anillos-compromiso/986-anillo-de-compromiso-en-oro-blanco-con-zafiro-azul.html
https://www.solanesjoier.com/3606-large_default/anillo-de-compromiso-en-oro-blanco-con-diamante.jpg,Anillo de compromiso en Oro Blanco con Diamante,"924,00 €",000251237,https://www.solanesjoier.com/anillos-compromiso/995-anillo-de-compromiso-en-oro-blanco-con-diamante.html
https://www.solanesjoier.com/3571-large_default/anillo-de-compromiso-oro-blanco-con-diamante.jpg,Anillo de compromiso Oro Blanco con Diamante,"10.889,00 €",002264031,https://www.solanesjoier.com/anillos-compromiso/978-anillo-de-compromiso-oro-blanco-con-diamante.html
https://www.solanesjoier.com/3580-large_default/anillo-de-compromiso-en-oro-blanco-con-brillantes-y-media-alianza.jpg,Anillo de compromiso en Oro Blanco con Brillantes y Media Alianza,"5.900,00 €",000251233,https://www.solanesjoier.com/anillos-compromiso/982-anillo-de-compromiso-en-oro-blanco-con-brillantes-y-media-alianza.html
https://www.solanesjoier.com/3576-large_default/anillo-de-compromiso-en-oro-blanco-con-tres-brillantes-trilogy.jpg,Anillo de compromiso en Oro Blanco con tres Brillantes Trilogy,"6.998,00 €",000250963,https://www.solanesjoier.com/anillos-compromiso/980-anillo-de-compromiso-en-oro-blanco-con-tres-brillantes-trilogy.html
https://www.solanesjoier.com/3584-large_default/anillo-de-compromiso-en-oro-blanco-solitario-con-diamantes.jpg,Anillo de compromiso en Oro Blanco solitario con Diamantes,"4.676,00 €",002264033,https://www.solanesjoier.com/anillos-compromiso/984-anillo-de-compromiso-en-oro-blanco-solitario-con-diamantes.html
https://www.solanesjoier.com/3574-large_default/anillo-de-compromiso-oro-blanco-con-diamante-central.jpg,Anillo de compromiso Oro Blanco con Diamante central,"4.998,00 €",000250988,https://www.solanesjoier.com/anillos-compromiso/979-anillo-de-compromiso-oro-blanco-con-diamante-central.html
https://www.solanesjoier.com/3582-large_default/anillo-de-compromiso-solitario-oro-blanco-con-diamantes.jpg,Anillo de compromiso solitario Oro Blanco con Diamantes,"3.779,00 €",005460222,https://www.solanesjoier.com/anillos-compromiso/983-anillo-de-compromiso-solitario-oro-blanco-con-diamantes.html
https://www.solanesjoier.com/3566-large_default/anillo-de-compromiso-cruzado-oro-blanco-y-brillantes.jpg,Anillo de compromiso cruzado Oro Blanco y Brillantes,"3.184,00 €",000251215,https://www.solanesjoier.com/anillos-compromiso/975-anillo-de-compromiso-cruzado-oro-blanco-y-brillantes.html
https://www.solanesjoier.com/3578-large_default/anillo-de-compromiso-en-oro-blanco-con-brillantes.jpg,Anillo de compromiso en Oro Blanco con Brillantes,"2.889,00 €",000251121,https://www.solanesjoier.com/anillos-compromiso/981-anillo-de-compromiso-en-oro-blanco-con-brillantes.html
https://www.solanesjoier.com/3586-large_default/anillo-de-compromiso-en-oro-blanco-con-dos-diamantes-cruzados.jpg,Anillo de compromiso en Oro Blanco con dos Diamantes cruzados,"1.998,00 €",005460189,https://www.solanesjoier.com/anillos-compromiso/985-anillo-de-compromiso-en-oro-blanco-con-dos-diamantes-cruzados.html
https://www.solanesjoier.com/3569-large_default/anillo-de-compromiso-solitario-oro-blanco-con-brillante.jpg,Anillo de compromiso solitario Oro Blanco con Brillante,"3.198,00 €",002263684,https://www.solanesjoier.com/anillos-compromiso/977-anillo-de-compromiso-solitario-oro-blanco-con-brillante.html
https://www.solanesjoier.com/3600-large_default/anillo-de-compromiso-en-oro-blanco-con-diamante-marquise.jpg,Anillo de compromiso en Oro Blanco con Diamante Marquise,"1.120,00 €",000251238,https://www.solanesjoier.com/anillos-compromiso/992-anillo-de-compromiso-en-oro-blanco-con-diamante-marquise.html
https://www.solanesjoier.com/3602-large_default/anillo-de-compromiso-en-oro-blanco-con-diamante.jpg,Anillo de compromiso en Oro Blanco con Diamante,"1.364,00 €",000251240,https://www.solanesjoier.com/anillos-compromiso/993-anillo-de-compromiso-en-oro-blanco-con-diamante.html
https://www.solanesjoier.com/3604-large_default/anillo-de-compromiso-en-oro-blanco-con-diamante-corazon.jpg,Anillo de compromiso en Oro Blanco con Diamante Corazón,"969,00 €",000251241,https://www.solanesjoier.com/anillos-compromiso/994-anillo-de-compromiso-en-oro-blanco-con-diamante-corazon.html
https://www.solanesjoier.com/3565-large_default/anillo-de-compromiso-solitario-oro-blanco-con-brillantes.jpg,Anillo de compromiso solitario Oro Blanco con Brillantes,"898,00 €",000251194,https://www.solanesjoier.com/anillos-compromiso/976-anillo-de-compromiso-solitario-oro-blanco-con-brillantes.html
https://www.solanesjoier.com/6542-large_default/anillo-de-compromiso-en-oro-blanco-con-diamante-esmeralda.jpg,Anillo de compromiso en Oro Blanco con Diamante Esmeralda,,777001,https://www.solanesjoier.com/anillos-compromiso/2018-anillo-de-compromiso-en-oro-blanco-con-diamante-esmeralda.html
